date,store_id,product_id,units_sold,sell_price,inventory_on_hand,stockout_flag
2025-03-29,6,22,85,287.5,105,False
2025-03-29,6,23,89,302.45,100,False
2025-03-29,6,24,72,186.28,78,False
2025-03-29,6,25,31,466.07,46,False
2025-03-29,6,26,29,476.51,47,False
2025-03-29,6,27,31,83.44,39,False
2025-03-29,6,28,112,448.68,119,False
2025-03-29,6,29,76,283.8,82,False
2025-03-29,6,30,70,469.74,88,False
2025-03-29,6,31,41,366.67,71,False
2025-03-29,6,32,87,90.82,116,False
2025-03-29,6,33,33,155.66,47,False
2025-03-29,6,34,31,158.96,37,False
2025-03-29,6,35,40,289.41,48,False
2025-03-29,6,36,38,189.0,51,False
2025-03-29,6,37,32,77.36,61,False
2025-03-29,6,38,37,367.68,61,False
2025-03-29,6,39,71,204.0,88,False
2025-03-29,6,40,95,308.87,103,False
2025-03-29,6,41,41,276.07,58,False
2025-03-29,6,42,54,268.04,72,False
2025-03-29,6,43,31,414.99,39,False
2025-03-29,6,44,58,199.0,63,False
2025-03-29,6,45,84,195.19,108,False
2025-03-29,6,46,64,167.97,92,False
2025-03-29,6,47,76,371.97,92,False
2025-03-29,6,48,82,164.47,110,False
2025-03-29,6,49,79,86.75,101,False
2025-03-29,6,50,40,301.87,68,False
2025-03-29,7,1,99,335.58,118,False
2025-03-29,7,2,46,410.86,73,False
2025-03-29,7,3,47,376.74,75,False
2025-03-29,7,4,83,334.38,102,False
2025-03-29,7,5,41,442.8,60,False
2025-03-29,7,6,52,157.34,72,False
2025-03-29,7,7,78,156.36,107,False
2025-03-29,7,8,90,233.32,108,False
2025-03-29,7,9,62,309.51,90,False
2025-03-29,7,10,90,352.91,120,False
2025-03-29,7,11,79,193.01,106,False
2025-03-29,7,12,63,105.43,79,False
2025-03-29,7,13,61,427.28,84,False
2025-03-29,7,14,59,249.32,71,False
2025-03-29,7,15,67,480.09,79,False
2025-03-29,7,16,77,255.2,100,False
2025-03-29,7,17,87,236.19,115,False
2025-03-29,7,18,95,91.4,118,False
2025-03-29,7,19,100,120.05,123,False
2025-03-29,7,20,72,460.46,100,False
2025-03-29,7,21,30,216.97,40,False
2025-03-29,7,22,47,202.21,71,False
2025-03-29,7,23,63,97.34,72,False
2025-03-29,7,24,73,143.45,100,False
2025-03-29,7,25,73,223.55,89,False
2025-03-29,7,26,87,128.47,114,False
2025-03-29,7,27,64,344.37,71,False
2025-03-29,7,28,78,395.67,91,False
2025-03-29,7,29,56,337.63,61,False
2025-03-29,7,30,53,275.69,68,False
2025-03-29,7,31,58,147.2,86,False
2025-03-29,7,32,103,415.73,123,False
2025-03-29,7,33,37,453.25,58,False
2025-03-29,7,34,24,360.32,30,False
2025-03-29,7,35,99,386.28,115,False
2025-03-29,7,36,83,407.23,104,False
2025-03-29,7,37,57,325.84,64,False
2025-03-29,7,38,87,399.34,106,False
2025-03-29,7,39,42,93.7,65,False
2025-03-29,7,40,44,277.45,65,False
2025-03-29,7,41,84,493.65,100,False
2025-03-29,7,42,78,195.11,85,False
2025-03-29,7,43,47,299.4,53,False
2025-03-29,7,44,72,148.12,102,False
2025-03-29,7,45,54,76.46,69,False
2025-03-29,7,46,78,485.65,87,False
2025-03-29,7,47,69,499.96,77,False
2025-03-29,7,48,61,156.68,90,False
2025-03-29,7,49,72,452.4,99,False
2025-03-29,7,50,45,91.62,53,False
2025-03-29,8,1,57,242.1,77,False
2025-03-29,8,2,54,100.35,78,False
2025-03-29,8,3,36,399.9,52,False
2025-03-29,8,4,70,288.8,80,False
2025-03-29,8,5,105,329.32,117,False
2025-03-29,8,6,37,130.74,63,False
2025-03-29,8,7,48,235.24,74,False
2025-03-29,8,8,77,342.35,86,False
2025-03-29,8,9,89,245.51,96,False
2025-03-29,8,10,58,277.69,87,False
2025-03-29,8,11,57,376.99,69,False
2025-03-29,8,12,63,313.2,91,False
2025-03-29,8,13,100,284.29,127,False
2025-03-29,8,14,53,255.89,72,False
2025-03-29,8,15,80,441.94,87,False
2025-03-29,8,16,89,404.29,98,False
2025-03-29,8,17,59,281.67,65,False
2025-03-29,8,18,71,417.14,92,False
2025-03-29,8,19,49,199.93,58,False
2025-03-29,8,20,34,495.51,52,False
2025-03-29,8,21,33,318.06,45,False
2025-03-29,8,22,32,208.56,40,False
2025-03-29,8,23,66,145.38,84,False
2025-03-29,8,24,39,387.97,61,False
2025-03-29,8,25,51,189.93,56,False
2025-03-29,8,26,44,268.71,54,False
2025-03-29,8,27,29,293.07,35,False
2025-03-29,8,28,62,174.61,74,False
2025-03-29,8,29,40,393.18,56,False
2025-03-29,8,30,32,304.9,43,False
2025-03-29,8,31,92,155.57,114,False
2025-03-29,8,32,62,153.96,81,False
2025-03-29,8,33,53,163.27,80,False
2025-03-29,8,34,84,411.01,106,False
2025-03-29,8,35,66,436.99,95,False
2025-03-29,8,36,35,490.85,61,False
2025-03-29,8,37,99,116.04,109,False
2025-03-29,8,38,55,290.42,83,False
2025-03-29,8,39,72,283.11,93,False
2025-03-29,8,40,65,231.77,78,False
2025-03-29,8,41,104,216.54,110,False
2025-03-29,8,42,87,390.97,116,False
2025-03-29,8,43,91,210.33,115,False
2025-03-29,8,44,81,319.6,97,False
2025-03-29,8,45,83,365.29,98,False
2025-03-29,8,46,93,456.38,121,False
2025-03-29,8,47,73,57.96,87,False
2025-03-29,8,48,64,180.6,69,False
2025-03-29,8,49,70,114.79,81,False
2025-03-29,8,50,48,75.96,75,False
2025-03-29,9,1,52,194.72,65,False
2025-03-29,9,2,88,156.55,98,False
2025-03-29,9,3,61,334.34,88,False
2025-03-29,9,4,49,353.45,55,False
2025-03-29,9,5,31,460.23,39,False
2025-03-29,9,6,31,224.12,40,False
2025-03-29,9,7,47,181.52,58,False
2025-03-29,9,8,64,352.19,88,False
2025-03-29,9,9,34,218.94,52,False
2025-03-29,9,10,35,71.82,49,False
2025-03-29,9,11,20,167.87,32,False
2025-03-29,9,12,78,273.22,85,False
2025-03-29,9,13,84,345.93,104,False
2025-03-29,9,14,49,87.91,65,False
2025-03-29,9,15,82,53.21,93,False
2025-03-29,9,16,84,361.06,99,False
2025-03-29,9,17,63,81.76,79,False
2025-03-29,9,18,38,436.95,50,False
2025-03-29,9,19,103,383.46,119,False
2025-03-29,9,20,69,122.59,86,False
2025-03-29,9,21,41,397.89,66,False
2025-03-29,9,22,70,449.23,79,False
2025-03-29,9,23,34,248.65,59,False
2025-03-29,9,24,69,478.23,96,False
2025-03-29,9,25,55,131.36,84,False
2025-03-29,9,26,61,193.93,83,False
2025-03-29,9,27,52,124.07,60,False
2025-03-29,9,28,33,136.09,40,False
2025-03-29,9,29,87,421.82,95,False
2025-03-29,9,30,63,225.36,78,False
2025-03-29,9,31,57,382.89,67,False
2025-03-29,9,32,28,180.76,39,False
2025-03-29,9,33,56,452.92,70,False
2025-03-29,9,34,113,431.09,138,False
2025-03-29,9,35,35,399.66,58,False
2025-03-29,9,36,59,430.5,86,False
2025-03-29,9,37,74,322.09,89,False
2025-03-29,9,38,100,321.65,124,False
2025-03-29,9,39,71,248.69,95,False
2025-03-29,9,40,104,129.7,120,False
2025-03-29,9,41,102,491.66,124,False
2025-03-29,9,42,25,90.64,53,False
2025-03-29,9,43,81,404.11,98,False
2025-03-29,9,44,59,280.94,66,False
2025-03-29,9,45,89,370.6,105,False
2025-03-29,9,46,56,151.89,69,False
2025-03-29,9,47,75,149.0,84,False
2025-03-29,9,48,75,147.9,88,False
2025-03-29,9,49,75,182.98,104,False
2025-03-29,9,50,86,395.71,105,False
2025-03-29,10,1,74,149.95,99,False
2025-03-29,10,2,70,365.32,93,False
2025-03-29,10,3,33,75.62,39,False
2025-03-29,10,4,60,227.02,86,False
2025-03-29,10,5,41,142.91,55,False
2025-03-29,10,6,36,432.38,54,False
2025-03-29,10,7,50,482.2,78,False
2025-03-29,10,8,62,242.51,90,False
2025-03-29,10,9,95,218.47,109,False
2025-03-29,10,10,54,385.65,80,False
2025-03-29,10,11,84,113.29,90,False
2025-03-29,10,12,99,423.3,128,False
2025-03-29,10,13,42,489.69,72,False
2025-03-29,10,14,101,333.27,113,False
2025-03-29,10,15,35,245.8,45,False
2025-03-29,10,16,85,249.48,103,False
2025-03-29,10,17,51,300.16,61,False
2025-03-29,10,18,45,164.32,50,False
2025-03-29,10,19,37,135.68,57,False
2025-03-29,10,20,42,114.83,56,False
2025-03-29,10,21,30,348.41,43,False
2025-03-29,10,22,32,229.87,51,False
2025-03-29,10,23,79,210.72,92,False
2025-03-29,10,24,49,404.81,78,False
2025-03-29,10,25,49,473.01,54,False
2025-03-29,10,26,66,417.06,71,False
2025-03-29,10,27,112,216.89,122,False
2025-03-29,10,28,30,179.41,53,False
2025-03-29,10,29,96,407.23,107,False
2025-03-29,10,30,60,194.32,66,False
2025-03-29,10,31,55,176.28,71,False
2025-03-29,10,32,31,198.42,49,False
2025-03-29,10,33,68,59.48,83,False
2025-03-29,10,34,80,135.64,85,False
2025-03-29,10,35,43,389.61,64,False
2025-03-29,10,36,60,68.44,83,False
2025-03-29,10,37,52,222.0,64,False
2025-03-29,10,38,38,446.29,60,False
2025-03-29,10,39,50,262.13,58,False
2025-03-29,10,40,32,149.24,45,False
2025-03-29,10,41,109,127.53,133,False
2025-03-29,10,42,33,494.94,40,False
2025-03-29,10,43,32,276.17,59,False
2025-03-29,10,44,50,483.59,68,False
2025-03-29,10,45,42,271.76,57,False
2025-03-29,10,46,102,205.14,123,False
2025-03-29,10,47,81,393.63,86,False
2025-03-29,10,48,92,329.75,107,False
2025-03-29,10,49,53,319.71,78,False
2025-03-29,10,50,56,194.7,64,False
2025-03-30,1,1,91,221.87,118,False
2025-03-30,1,2,32,330.48,56,False
2025-03-30,1,3,62,106.71,84,False
2025-03-30,1,4,38,430.17,54,False
2025-03-30,1,5,79,235.83,95,False
2025-03-30,1,6,35,335.17,50,False
2025-03-30,1,7,62,434.76,89,False
2025-03-30,1,8,40,110.75,61,False
2025-03-30,1,9,86,137.09,116,False
2025-03-30,1,10,65,383.3,70,False
2025-03-30,1,11,76,421.19,85,False
2025-03-30,1,12,33,396.49,39,False
2025-03-30,1,13,55,317.55,84,False
2025-03-30,1,14,58,70.0,66,False
2025-03-30,1,15,68,376.4,73,False
2025-03-30,1,16,60,198.38,77,False
2025-03-30,1,17,78,444.51,92,False
2025-03-30,1,18,38,219.41,51,False
2025-03-30,1,19,55,369.98,75,False
2025-03-30,1,20,90,225.54,97,False
2025-03-30,1,21,74,458.12,83,False
2025-03-30,1,22,48,90.42,53,False
2025-03-30,1,23,35,418.33,65,False
2025-03-30,1,24,60,190.23,66,False
2025-03-30,1,25,30,451.46,55,False
2025-03-30,1,26,54,340.9,63,False
2025-03-30,1,27,80,311.22,102,False
2025-03-30,1,28,63,187.11,76,False
2025-03-30,1,29,42,113.54,58,False
2025-03-30,1,30,58,402.7,80,False
2025-03-30,1,31,61,404.58,72,False
2025-03-30,1,32,49,67.35,72,False
2025-03-30,1,33,51,58.32,56,False
2025-03-30,1,34,53,236.13,82,False
2025-03-30,1,35,82,330.13,88,False
2025-03-30,1,36,30,176.22,39,False
2025-03-30,1,37,70,323.11,100,False
2025-03-30,1,38,78,144.82,93,False
2025-03-30,1,39,89,123.64,100,False
2025-03-30,1,40,61,204.85,90,False
2025-03-30,1,41,64,270.47,92,False
2025-03-30,1,42,53,245.47,64,False
2025-03-30,1,43,37,230.88,60,False
2025-03-30,1,44,67,102.95,75,False
2025-03-30,1,45,67,291.58,85,False
2025-03-30,1,46,36,316.09,54,False
2025-03-30,1,47,63,226.1,80,False
2025-03-30,1,48,62,413.2,79,False
2025-03-30,1,49,53,360.83,63,False
2025-03-30,1,50,50,275.61,76,False
2025-03-30,2,1,61,245.56,71,False
2025-03-30,2,2,72,77.29,81,False
2025-03-30,2,3,58,284.69,67,False
2025-03-30,2,4,67,79.62,76,False
2025-03-30,2,5,72,295.68,101,False
2025-03-30,2,6,90,413.83,104,False
2025-03-30,2,7,44,207.01,67,False
2025-03-30,2,8,78,196.69,104,False
2025-03-30,2,9,47,97.48,56,False
2025-03-30,2,10,82,85.47,110,False
2025-03-30,2,11,54,128.74,83,False
2025-03-30,2,12,31,257.84,38,False
2025-03-30,2,13,54,90.53,66,False
2025-03-30,2,14,113,333.04,128,False
2025-03-30,2,15,40,225.63,52,False
2025-03-30,2,16,83,408.0,110,False
2025-03-30,2,17,36,372.28,63,False
2025-03-30,2,18,51,272.78,57,False
2025-03-30,2,19,43,333.81,70,False
2025-03-30,2,20,23,292.33,49,False
2025-03-30,2,21,48,409.25,66,False
2025-03-30,2,22,57,496.16,84,False
2025-03-30,2,23,50,353.4,78,False
2025-03-30,2,24,39,448.42,52,False
2025-03-30,2,25,37,283.3,52,False
2025-03-30,2,26,58,247.01,76,False
2025-03-30,2,27,42,395.31,47,False
2025-03-30,2,28,63,402.25,90,False
2025-03-30,2,29,60,328.82,70,False
2025-03-30,2,30,46,254.6,70,False
2025-03-30,2,31,86,157.98,116,False
2025-03-30,2,32,74,328.97,99,False
2025-03-30,2,33,74,192.07,84,False
2025-03-30,2,34,54,191.66,72,False
2025-03-30,2,35,104,70.43,130,False
2025-03-30,2,36,109,444.38,114,False
2025-03-30,2,37,38,462.58,68,False
2025-03-30,2,38,46,142.84,76,False
2025-03-30,2,39,74,338.05,92,False
2025-03-30,2,40,83,86.07,102,False
2025-03-30,2,41,65,289.14,85,False
2025-03-30,2,42,79,271.73,101,False
2025-03-30,2,43,65,84.55,87,False
2025-03-30,2,44,81,221.65,108,False
2025-03-30,2,45,59,57.67,84,False
2025-03-30,2,46,47,273.94,54,False
2025-03-30,2,47,37,157.44,47,False
2025-03-30,2,48,63,258.52,78,False
2025-03-30,2,49,77,342.34,104,False
2025-03-30,2,50,82,103.73,96,False
2025-03-30,3,1,64,485.14,93,False
2025-03-30,3,2,73,118.59,103,False
2025-03-30,3,3,42,379.42,61,False
2025-03-30,3,4,53,217.97,70,False
2025-03-30,3,5,49,153.38,70,False
2025-03-30,3,6,46,134.07,61,False
2025-03-30,3,7,98,207.73,125,False
2025-03-30,3,8,40,202.64,47,False
2025-03-30,3,9,44,258.05,61,False
2025-03-30,3,10,30,309.37,37,False
2025-03-30,3,11,65,414.38,90,False
2025-03-30,3,12,83,346.12,102,False
2025-03-30,3,13,56,188.78,80,False
2025-03-30,3,14,68,313.9,87,False
2025-03-30,3,15,77,365.26,93,False
2025-03-30,3,16,64,72.85,71,False
2025-03-30,3,17,34,399.04,60,False
2025-03-30,3,18,79,264.94,85,False
2025-03-30,3,19,34,157.22,58,False
2025-03-30,3,20,56,319.28,85,False
2025-03-30,3,21,55,324.76,78,False
2025-03-30,3,22,63,221.99,86,False
2025-03-30,3,23,77,140.91,91,False
2025-03-30,3,24,52,100.53,61,False
2025-03-30,3,25,56,116.32,85,False
2025-03-30,3,26,62,179.74,72,False
2025-03-30,3,27,62,425.46,82,False
2025-03-30,3,28,88,488.35,115,False
2025-03-30,3,29,81,397.63,105,False
2025-03-30,3,30,44,307.79,63,False
2025-03-30,3,31,35,307.99,45,False
2025-03-30,3,32,101,227.65,119,False
2025-03-30,3,33,57,343.92,80,False
2025-03-30,3,34,82,189.89,93,False
2025-03-30,3,35,62,67.99,86,False
2025-03-30,3,36,90,349.27,104,False
2025-03-30,3,37,112,293.99,131,False
2025-03-30,3,38,33,72.31,47,False
2025-03-30,3,39,68,240.77,96,False
2025-03-30,3,40,83,338.08,110,False
2025-03-30,3,41,57,92.46,63,False
2025-03-30,3,42,109,348.12,123,False
2025-03-30,3,43,55,86.27,66,False
2025-03-30,3,44,90,209.66,95,False
2025-03-30,3,45,68,375.31,80,False
2025-03-30,3,46,71,369.11,99,False
2025-03-30,3,47,79,221.21,86,False
2025-03-30,3,48,26,443.37,50,False
2025-03-30,3,49,58,361.0,63,False
2025-03-30,3,50,112,390.91,117,False
2025-03-30,4,1,72,435.11,79,False
2025-03-30,4,2,86,176.44,97,False
2025-03-30,4,3,46,166.98,72,False
2025-03-30,4,4,82,325.47,99,False
2025-03-30,4,5,40,321.8,57,False
2025-03-30,4,6,53,263.84,65,False
2025-03-30,4,7,37,100.25,60,False
2025-03-30,4,8,79,199.66,97,False
2025-03-30,4,9,50,170.61,74,False
2025-03-30,4,10,75,314.55,92,False
2025-03-30,4,11,74,333.91,91,False
2025-03-30,4,12,84,488.7,96,False
2025-03-30,4,13,38,437.93,62,False
2025-03-30,4,14,36,172.53,65,False
2025-03-30,4,15,76,226.23,92,False
2025-03-30,4,16,77,407.63,94,False
2025-03-30,4,17,82,453.67,99,False
2025-03-30,4,18,20,470.04,46,False
2025-03-30,4,19,99,447.97,115,False
2025-03-30,4,20,42,126.24,53,False
2025-03-30,4,21,54,108.88,81,False
2025-03-30,4,22,27,416.69,49,False
2025-03-30,4,23,43,211.9,67,False
2025-03-30,4,24,49,265.38,55,False
2025-03-30,4,25,79,121.58,96,False
2025-03-30,4,26,61,190.34,88,False
2025-03-30,4,27,99,404.86,127,False
2025-03-30,4,28,39,155.53,66,False
2025-03-30,4,29,34,215.41,43,False
2025-03-30,4,30,46,88.06,60,False
2025-03-30,4,31,39,162.58,68,False
2025-03-30,4,32,32,95.55,62,False
2025-03-30,4,33,54,196.27,62,False
2025-03-30,4,34,76,236.77,95,False
2025-03-30,4,35,70,66.9,91,False
2025-03-30,4,36,33,53.1,48,False
2025-03-30,4,37,84,81.2,96,False
2025-03-30,4,38,32,147.69,37,False
2025-03-30,4,39,70,89.93,83,False
2025-03-30,4,40,115,134.53,140,False
2025-03-30,4,41,86,209.94,110,False
2025-03-30,4,42,79,185.26,86,False
2025-03-30,4,43,58,98.36,67,False
2025-03-30,4,44,78,107.33,103,False
2025-03-30,4,45,40,122.33,49,False
2025-03-30,4,46,88,458.3,112,False
2025-03-30,4,47,32,385.88,46,False
2025-03-30,4,48,74,103.9,95,False
2025-03-30,4,49,54,94.69,66,False
2025-03-30,4,50,80,449.2,101,False
2025-03-30,5,1,92,168.43,111,False
2025-03-30,5,2,71,255.33,79,False
2025-03-30,5,3,110,139.26,129,False
2025-03-30,5,4,67,252.05,86,False
2025-03-30,5,5,41,300.22,53,False
2025-03-30,5,6,64,224.31,79,False
2025-03-30,5,7,109,264.87,129,False
2025-03-30,5,8,68,474.05,74,False
2025-03-30,5,9,60,63.14,79,False
2025-03-30,5,10,52,112.65,74,False
2025-03-30,5,11,46,81.91,68,False
2025-03-30,5,12,21,56.84,26,False
2025-03-30,5,13,73,350.28,86,False
2025-03-30,5,14,115,117.63,141,False
2025-03-30,5,15,48,197.6,75,False
2025-03-30,5,16,31,372.04,45,False
2025-03-30,5,17,65,286.26,93,False
2025-03-30,5,18,48,305.74,56,False
2025-03-30,5,19,110,307.19,117,False
2025-03-30,5,20,61,413.98,70,False
2025-03-30,5,21,72,447.32,88,False
2025-03-30,5,22,61,156.9,88,False
2025-03-30,5,23,68,335.46,89,False
2025-03-30,5,24,68,179.25,87,False
2025-03-30,5,25,29,147.42,52,False
2025-03-30,5,26,78,369.0,85,False
2025-03-30,5,27,113,399.33,130,False
2025-03-30,5,28,35,396.32,47,False
2025-03-30,5,29,46,247.42,52,False
2025-03-30,5,30,40,477.53,63,False
2025-03-30,5,31,28,151.8,35,False
2025-03-30,5,32,75,435.2,82,False
2025-03-30,5,33,36,87.82,59,False
2025-03-30,5,34,70,116.13,91,False
2025-03-30,5,35,42,50.72,72,False
2025-03-30,5,36,58,214.28,79,False
2025-03-30,5,37,36,292.94,47,False
2025-03-30,5,38,62,335.37,90,False
2025-03-30,5,39,36,438.01,66,False
2025-03-30,5,40,54,276.31,67,False
2025-03-30,5,41,49,438.38,54,False
2025-03-30,5,42,87,354.11,99,False
2025-03-30,5,43,57,313.05,75,False
2025-03-30,5,44,62,211.01,86,False
2025-03-30,5,45,62,180.84,70,False
2025-03-30,5,46,83,358.03,92,False
2025-03-30,5,47,73,471.48,85,False
2025-03-30,5,48,34,415.45,42,False
2025-03-30,5,49,86,273.67,102,False
2025-03-30,5,50,73,51.53,87,False
2025-03-30,6,1,76,90.18,93,False
2025-03-30,6,2,72,162.2,87,False
2025-03-30,6,3,38,409.85,51,False
2025-03-30,6,4,54,322.36,75,False
2025-03-30,6,5,65,219.39,76,False
2025-03-30,6,6,89,146.31,112,False
2025-03-30,6,7,61,323.33,70,False
2025-03-30,6,8,73,108.99,99,False
2025-03-30,6,9,109,320.75,117,False
2025-03-30,6,10,55,345.66,81,False
2025-03-30,6,11,24,399.41,31,False
2025-03-30,6,12,38,486.34,60,False
2025-03-30,6,13,88,324.71,107,False
2025-03-30,6,14,72,487.98,96,False
2025-03-30,6,15,38,465.28,54,False
2025-03-30,6,16,63,55.55,75,False
2025-03-30,6,17,78,171.74,90,False
2025-03-30,6,18,82,332.72,104,False
2025-03-30,6,19,60,385.44,74,False
2025-03-30,6,20,70,194.67,84,False
2025-03-30,6,21,60,448.31,77,False
2025-03-30,6,22,38,297.31,47,False
2025-03-30,6,23,48,470.2,78,False
2025-03-30,6,24,25,126.07,32,False
2025-03-30,6,25,110,109.67,119,False
2025-03-30,6,26,72,353.48,100,False
2025-03-30,6,27,51,105.23,60,False
2025-03-30,6,28,39,472.06,53,False
2025-03-30,6,29,75,376.4,80,False
2025-03-30,6,30,70,459.38,90,False
2025-03-30,6,31,77,347.05,100,False
2025-03-30,6,32,82,190.57,105,False
2025-03-30,6,33,69,111.76,83,False
2025-03-30,6,34,84,57.13,112,False
2025-03-30,6,35,33,130.94,62,False
2025-03-30,6,36,20,142.56,29,False
2025-03-30,6,37,69,168.06,99,False
2025-03-30,6,38,97,364.5,126,False
2025-03-30,6,39,27,241.49,37,False
2025-03-30,6,40,43,490.02,65,False
2025-03-30,6,41,35,450.01,62,False
2025-03-30,6,42,75,125.79,92,False
2025-03-30,6,43,35,268.85,54,False
2025-03-30,6,44,62,233.59,89,False
2025-03-30,6,45,60,497.36,80,False
2025-03-30,6,46,34,251.39,56,False
2025-03-30,6,47,34,429.75,42,False
2025-03-30,6,48,85,463.11,99,False
2025-03-30,6,49,20,130.96,27,False
2025-03-30,6,50,67,332.64,88,False
2025-03-30,7,1,45,62.25,57,False
2025-03-30,7,2,37,137.24,45,False
2025-03-30,7,3,82,299.05,88,False
2025-03-30,7,4,31,214.59,42,False
2025-03-30,7,5,42,211.85,61,False
2025-03-30,7,6,62,151.49,72,False
2025-03-30,7,7,78,288.23,88,False
2025-03-30,7,8,60,175.08,79,False
2025-03-30,7,9,46,178.48,69,False
2025-03-30,7,10,68,176.61,84,False
2025-03-30,7,11,33,307.89,54,False
2025-03-30,7,12,49,248.1,71,False
2025-03-30,7,13,48,467.44,66,False
2025-03-30,7,14,74,145.06,96,False
2025-03-30,7,15,91,498.13,117,False
2025-03-30,7,16,59,173.58,83,False
2025-03-30,7,17,61,116.55,79,False
2025-03-30,7,18,67,185.53,93,False
2025-03-30,7,19,111,276.27,133,False
2025-03-30,7,20,74,288.2,86,False
2025-03-30,7,21,95,394.86,101,False
2025-03-30,7,22,37,64.24,42,False
2025-03-30,7,23,45,313.39,60,False
2025-03-30,7,24,65,304.48,82,False
2025-03-30,7,25,35,474.09,42,False
2025-03-30,7,26,67,410.46,93,False
2025-03-30,7,27,36,497.03,55,False
2025-03-30,7,28,112,314.15,121,False
2025-03-30,7,29,84,218.53,108,False
2025-03-30,7,30,47,288.18,69,False
2025-03-30,7,31,45,284.05,64,False
2025-03-30,7,32,83,472.67,94,False
2025-03-30,7,33,71,54.69,80,False
2025-03-30,7,34,36,260.14,56,False
2025-03-30,7,35,39,308.81,46,False
2025-03-30,7,36,71,216.12,90,False
2025-03-30,7,37,60,392.34,84,False
2025-03-30,7,38,52,128.22,82,False
2025-03-30,7,39,60,472.45,75,False
2025-03-30,7,40,78,276.17,102,False
2025-03-30,7,41,110,162.78,121,False
2025-03-30,7,42,56,175.73,72,False
2025-03-30,7,43,69,263.79,83,False
2025-03-30,7,44,79,386.77,101,False
2025-03-30,7,45,45,277.16,50,False
2025-03-30,7,46,60,390.19,66,False
2025-03-30,7,47,86,370.44,113,False
2025-03-30,7,48,75,481.82,103,False
2025-03-30,7,49,79,171.69,90,False
2025-03-30,7,50,76,395.1,90,False
2025-03-30,8,1,59,180.9,71,False
2025-03-30,8,2,44,121.36,55,False
2025-03-30,8,3,37,266.75,46,False
2025-03-30,8,4,102,349.87,132,False
2025-03-30,8,5,36,471.81,45,False
2025-03-30,8,6,32,491.49,53,False
2025-03-30,8,7,42,212.19,59,False
2025-03-30,8,8,52,263.94,61,False
2025-03-30,8,9,68,253.9,77,False
2025-03-30,8,10,82,281.23,106,False
2025-03-30,8,11,67,359.72,93,False
2025-03-30,8,12,41,317.06,66,False
2025-03-30,8,13,39,174.87,66,False
2025-03-30,8,14,23,103.27,38,False
2025-03-30,8,15,80,380.03,98,False
2025-03-30,8,16,40,62.56,64,False
2025-03-30,8,17,52,173.67,77,False
2025-03-30,8,18,65,471.45,80,False
2025-03-30,8,19,58,127.04,80,False
2025-03-30,8,20,35,236.9,57,False
2025-03-30,8,21,22,69.6,29,False
2025-03-30,8,22,70,112.44,97,False
2025-03-30,8,23,32,368.38,47,False
2025-03-30,8,24,72,363.42,92,False
2025-03-30,8,25,30,304.97,41,False
2025-03-30,8,26,67,374.02,86,False
2025-03-30,8,27,85,379.06,109,False
2025-03-30,8,28,81,319.25,96,False
2025-03-30,8,29,74,70.67,95,False
2025-03-30,8,30,50,100.5,65,False
2025-03-30,8,31,89,322.76,113,False
2025-03-30,8,32,43,379.98,66,False
2025-03-30,8,33,61,112.01,76,False
2025-03-30,8,34,85,177.15,99,False
2025-03-30,8,35,114,392.73,127,False
2025-03-30,8,36,34,327.35,45,False
2025-03-30,8,37,80,335.88,99,False
2025-03-30,8,38,94,245.51,105,False
2025-03-30,8,39,35,120.68,55,False
2025-03-30,8,40,39,367.29,44,False
2025-03-30,8,41,38,196.41,67,False
2025-03-30,8,42,48,152.15,74,False
2025-03-30,8,43,83,497.67,102,False
2025-03-30,8,44,75,53.18,81,False
2025-03-30,8,45,36,199.55,42,False
2025-03-30,8,46,38,79.06,50,False
2025-03-30,8,47,51,284.68,66,False
2025-03-30,8,48,66,393.89,92,False
2025-03-30,8,49,63,446.68,91,False
2025-03-30,8,50,97,465.41,113,False
2025-03-30,9,1,70,490.87,98,False
2025-03-30,9,2,41,425.24,64,False
2025-03-30,9,3,42,243.15,65,False
2025-03-30,9,4,89,333.35,106,False
2025-03-30,9,5,57,312.55,78,False
2025-03-30,9,6,64,475.77,86,False
2025-03-30,9,7,54,285.58,64,False
2025-03-30,9,8,82,56.52,89,False
2025-03-30,9,9,30,470.22,53,False
2025-03-30,9,10,51,329.94,79,False
2025-03-30,9,11,48,96.0,64,False
2025-03-30,9,12,68,342.65,88,False
2025-03-30,9,13,110,441.16,133,False
2025-03-30,9,14,73,228.27,103,False
2025-03-30,9,15,37,479.66,58,False
2025-03-30,9,16,60,108.39,88,False
2025-03-30,9,17,43,364.89,53,False
2025-03-30,9,18,28,486.66,38,False
2025-03-30,9,19,38,304.05,43,False
2025-03-30,9,20,65,441.56,88,False
2025-03-30,9,21,72,208.74,84,False
2025-03-30,9,22,38,57.25,67,False
2025-03-30,9,23,69,127.84,83,False
2025-03-30,9,24,33,197.6,62,False
2025-03-30,9,25,45,154.29,51,False
2025-03-30,9,26,105,279.55,116,False
2025-03-30,9,27,42,413.67,67,False
2025-03-30,9,28,87,453.79,115,False
2025-03-30,9,29,96,482.7,126,False
2025-03-30,9,30,70,211.51,77,False
2025-03-30,9,31,20,477.64,35,False
2025-03-30,9,32,33,323.24,38,False
2025-03-30,9,33,72,341.41,95,False
2025-03-30,9,34,70,430.0,91,False
2025-03-30,9,35,43,189.03,57,False
